ID3v1,ID3v2_ver,Title,Artist,Album_Artist,Album,Year,Genre,Track,Composer,Disc,Lyrics,Comment,Pictures
Yes,3,Baba,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,02/17,Alanis Morissette & Glen Ballard,1/1,,,1
Yes,3,Thank U,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,03/17,Alanis Morissette & Glen Ballard,1/1,,,1
Yes,3,Are You Still Mad,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,04/17,Alanis Morissette & Glen Ballard,1/1,,,1
Yes,3,Sympathetic Character,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,05/17,Alanis Morissette,1/1,,,1
Yes,3,That I Would Be Good,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,06/17,Alanis Morissette & Glen Ballard,1/1,,,1
Yes,3,The Couch,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,07/17,Alanis Morissette & Glen Ballard,1/1,,,1
Yes,3,Can't Not,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,08/17,Alanis Morissette & Glen Ballard,1/1,,,1
Yes,3,UR,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,09/17,Alanis Morissette & Glen Ballard,1/1,,,1
Yes,3,I Was Hoping,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,10/17,Alanis Morissette & Glen Ballard,1/1,,,1
Yes,3,One,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,11/17,Alanis Morissette & Glen Ballard,1/1,,,1
Yes,3,Would Not Come,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,12/17,Alanis Morissette & Glen Ballard,1/1,,,1
Yes,3,Unsent,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,13/17,Alanis Morissette & Glen Ballard,1/1,,,1
Yes,3,So Pure,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,14/17,Alanis Morissette & Glen Ballard,1/1,,,1
Yes,3,Joining You,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,15/17,Alanis Morissette & Glen Ballard,1/1,,,1
Yes,3,Heart of the House,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,16/17,Alanis Morissette,1/1,,,1
Yes,3,Your Congratulations,Alanis Morissette,Alanis Morissette,Supposed Former Infatuation Junkie,1998,Pop Rock/ Alternative Rock/ Singer-Songwriter/ Post-Grunge/ Art Rock/ Electronic/ Trip-Hop / Singer-Songwriter,17/17,Alanis Morissette,1/1,,,1
Yes,3,Intro,alt-J,alt-J,An Awesome Wave,2012,Art Pop/ Indie Pop/ Indietronica/ Folktronica/ Progressive Pop/ Alt-Pop / Alternative Rock,01/13,Gus Unger-Hamilton/ Gwilym Sainsbury/ Joe Newman & Thom Green,1/1,,,1
Yes,3,❦ (Ripe / Ruin),alt-J,alt-J,An Awesome Wave,2012,Art Pop/ Indie Pop/ Indietronica/ Folktronica/ Progressive Pop/ Alt-Pop / Alternative Rock,02/13,Gus Unger-Hamilton/ Gwilym Sainsbury/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Tessellate,alt-J,alt-J,An Awesome Wave,2012,Art Pop/ Indie Pop/ Indietronica/ Folktronica/ Progressive Pop/ Alt-Pop / Alternative Rock,03/13,Gus Unger-Hamilton/ Gwilym Sainsbury/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Breezeblocks,alt-J,alt-J,An Awesome Wave,2012,Art Pop/ Indie Pop/ Indietronica/ Folktronica/ Progressive Pop/ Alt-Pop / Alternative Rock,04/13,Charlie Andrew/ Gus Unger-Hamilton/ Gwilym Sainsbury/ Joe Newman & Thom Green,1/1,,,1
Yes,3,❦ (Guitar),alt-J,alt-J,An Awesome Wave,2012,Art Pop/ Indie Pop/ Indietronica/ Folktronica/ Progressive Pop/ Alt-Pop / Alternative Rock,05/13,Gus Unger-Hamilton/ Gwilym Sainsbury/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Something Good,alt-J,alt-J,An Awesome Wave,2012,Art Pop/ Indie Pop/ Indietronica/ Folktronica/ Progressive Pop/ Alt-Pop / Alternative Rock,06/13,Gus Unger-Hamilton/ Gwilym Sainsbury/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Dissolve Me,alt-J,alt-J,An Awesome Wave,2012,Art Pop/ Indie Pop/ Indietronica/ Folktronica/ Progressive Pop/ Alt-Pop / Alternative Rock,07/13,Gus Unger-Hamilton/ Gwilym Sainsbury/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Matilda,alt-J,alt-J,An Awesome Wave,2012,Art Pop/ Indie Pop/ Indietronica/ Folktronica/ Progressive Pop/ Alt-Pop / Alternative Rock,08/13,Charlie Andrew/ Gus Unger-Hamilton/ Gwilym Sainsbury/ Joe Newman/ Thom Sonny Green & Thom Green,1/1,,,1
Yes,3,Ms,alt-J,alt-J,An Awesome Wave,2012,Art Pop/ Indie Pop/ Indietronica/ Folktronica/ Progressive Pop/ Alt-Pop / Alternative Rock,09/13,Gus Unger-Hamilton/ Gwilym Sainsbury/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Fitzpleasure,alt-J,alt-J,An Awesome Wave,2012,Art Pop/ Indie Pop/ Indietronica/ Folktronica/ Progressive Pop/ Alt-Pop / Alternative Rock,10/13,Gus Unger-Hamilton/ Gwilym Sainsbury/ Joe Newman & Thom Green,1/1,,,1
Yes,3,❦ (Piano),alt-J,alt-J,An Awesome Wave,2012,Art Pop/ Indie Pop/ Indietronica/ Folktronica/ Progressive Pop/ Alt-Pop / Alternative Rock,11/13,Gus Unger-Hamilton/ Gwilym Sainsbury/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Bloodflood,alt-J,alt-J,An Awesome Wave,2012,Art Pop/ Indie Pop/ Indietronica/ Folktronica/ Progressive Pop/ Alt-Pop / Alternative Rock,12/13,Gus Unger-Hamilton/ Gwilym Sainsbury/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Taro / Hand-Made,alt-J,alt-J,An Awesome Wave,2012,Art Pop/ Indie Pop/ Indietronica/ Folktronica/ Progressive Pop/ Alt-Pop / Alternative Rock,13/13,Gus Unger-Hamilton/ Gwilym Sainsbury/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Intro,alt-J,alt-J,This Is All Yours,2014,Art Pop/ Indietronica/ Folktronica/ Ambient Pop/ Indie Pop / Progressive Pop,01/13,Gus Unger-Hamilton/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Arrival in Nara,alt-J,alt-J,This Is All Yours,2014,Art Pop/ Indietronica/ Folktronica/ Ambient Pop/ Indie Pop / Progressive Pop,02/13,Gus Unger-Hamilton/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Nara,alt-J,alt-J,This Is All Yours,2014,Art Pop/ Indietronica/ Folktronica/ Ambient Pop/ Indie Pop / Progressive Pop,03/13,Gus Unger-Hamilton/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Every Other Freckle,alt-J,alt-J,This Is All Yours,2014,Art Pop/ Indietronica/ Folktronica/ Ambient Pop/ Indie Pop / Progressive Pop,04/13,Gus Unger-Hamilton/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Left Hand Free,alt-J,alt-J,This Is All Yours,2014,Art Pop/ Indietronica/ Folktronica/ Ambient Pop/ Indie Pop / Progressive Pop,05/13,Gus Unger-Hamilton/ Joe Newman & Thom Green,1/1,,,1
Yes,3,❦ (Garden of England),alt-J,alt-J,This Is All Yours,2014,Art Pop/ Indietronica/ Folktronica/ Ambient Pop/ Indie Pop / Progressive Pop,06/13,Gus Unger-Hamilton/ Joe Newman/ Thom Green & William Edward Gardner,1/1,,,1
Yes,3,Choice Kingdom,alt-J,alt-J,This Is All Yours,2014,Art Pop/ Indietronica/ Folktronica/ Ambient Pop/ Indie Pop / Progressive Pop,07/13,Gus Unger-Hamilton/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Hunger of the Pine,alt-J,alt-J,This Is All Yours,2014,Art Pop/ Indietronica/ Folktronica/ Ambient Pop/ Indie Pop / Progressive Pop,08/13,Cornell Haynes Jr./ Gus Unger-Hamilton/ Joe Newman/ Miley Cyrus/ Pharrell Williams & Thom Green,1/1,,,1
Yes,3,Warm Foothills,alt-J,alt-J,This Is All Yours,2014,Art Pop/ Indietronica/ Folktronica/ Ambient Pop/ Indie Pop / Progressive Pop,09/13,Gus Unger-Hamilton/ Joe Newman/ John Bayley & Thom Green,1/1,,,1
Yes,3,The Gospel of John Hurt,alt-J,alt-J,This Is All Yours,2014,Art Pop/ Indietronica/ Folktronica/ Ambient Pop/ Indie Pop / Progressive Pop,10/13,Gus Unger-Hamilton/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Pusher,alt-J,alt-J,This Is All Yours,2014,Art Pop/ Indietronica/ Folktronica/ Ambient Pop/ Indie Pop / Progressive Pop,11/13,Gus Unger-Hamilton/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Bloodflood Part II,alt-J,alt-J,This Is All Yours,2014,Art Pop/ Indietronica/ Folktronica/ Ambient Pop/ Indie Pop / Progressive Pop,12/13,Gus Unger-Hamilton/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Leaving Nara / Lovely Day,alt-J,alt-J,This Is All Yours,2014,Art Pop/ Indietronica/ Folktronica/ Ambient Pop/ Indie Pop / Progressive Pop,13/13,Gus Unger-Hamilton/ Joe Newman & Thom Green,1/1,,,1
Yes,3,Adult Diversion,Alvvays,Alvvays,Alvvays,2014,Twee Pop/ Indie Pop/ Jangle Pop/ Dream Pop/ Jangle Pop / Indie Surf,01/09,Molly Rankin,1/1,,,1
Yes,3,Archie Marry Me,Alvvays,Alvvays,Alvvays,2014,Twee Pop/ Indie Pop/ Jangle Pop/ Dream Pop/ Jangle Pop / Indie Surf,02/09,Molly Rankin & Alec O'Hanley,1/1,,,1
Yes,3,Ones Who Love You,Alvvays,Alvvays,Alvvays,2014,Twee Pop/ Indie Pop/ Jangle Pop/ Dream Pop/ Jangle Pop / Indie Surf,03/09,Molly Rankin/ Alec O'Hanley & Brian Murphy,1/1,,,1
Yes,3,Next of Kin,Alvvays,Alvvays,Alvvays,2014,Twee Pop/ Indie Pop/ Jangle Pop/ Dream Pop/ Jangle Pop / Indie Surf,04/09,Molly Rankin/ Alec O'Hanley & Brian Murphy,1/1,,,1
Yes,3,Party Police,Alvvays,Alvvays,Alvvays,2014,Twee Pop/ Indie Pop/ Jangle Pop/ Dream Pop/ Jangle Pop / Indie Surf,05/09,Molly Rankin/ Alec O'Hanley & Brian Murphy,1/1,,,1
Yes,3,The Agency Group,Alvvays,Alvvays,Alvvays,2014,Twee Pop/ Indie Pop/ Jangle Pop/ Dream Pop/ Jangle Pop / Indie Surf,06/09,Molly Rankin/ Alec O'Hanley & Brian Murphy,1/1,,,1
Yes,3,Dives,Alvvays,Alvvays,Alvvays,2014,Twee Pop/ Indie Pop/ Jangle Pop/ Dream Pop/ Jangle Pop / Indie Surf,07/09,Molly Rankin & Alec O'Hanley,1/1,,,1
Yes,3,Atop a Cake,Alvvays,Alvvays,Alvvays,2014,Twee Pop/ Indie Pop/ Jangle Pop/ Dream Pop/ Jangle Pop / Indie Surf,08/09,Molly Rankin & Alec O'Hanley,1/1,,,1
Yes,3,Red Planet,Alvvays,Alvvays,Alvvays,2014,Twee Pop/ Indie Pop/ Jangle Pop/ Dream Pop/ Jangle Pop / Indie Surf,09/09,Molly Rankin & Alec O'Hanley,1/1,,,1
Yes,3,In Undertow,Alvvays,Alvvays,Antisocialites,2017,Indie Pop/ Jangle Pop/ Dream Pop/ Twee Pop/ Indie Rock / Indie Surf,01/10,Molly Rankin & Alec O'Hanley,1/1,,,1
Yes,3,Dreams Tonite,Alvvays,Alvvays,Antisocialites,2017,Indie Pop/ Jangle Pop/ Dream Pop/ Twee Pop/ Indie Rock / Indie Surf,02/10,Molly Rankin & Alec O'Hanley,1/1,,,1
Yes,3,Plimsoll Punks,Alvvays,Alvvays,Antisocialites,2017,Other,03/10,Molly Rankin & Alec O'Hanley,1/1,,,1
Yes,3,Your Type,Alvvays,Alvvays,Antisocialites,2017,Indie Pop/ Jangle Pop/ Dream Pop/ Twee Pop/ Indie Rock / Indie Surf,04/10,Molly Rankin & Alec O'Hanley,1/1,,,1
Yes,3,Not My Baby,Alvvays,Alvvays,Antisocialites,2017,Indie Pop/ Jangle Pop/ Dream Pop/ Twee Pop/ Indie Rock / Indie Surf,05/10,Molly Rankin & Alec O'Hanley,1/1,,,1
Yes,3,Hey,Alvvays,Alvvays,Antisocialites,2017,Indie Pop/ Jangle Pop/ Dream Pop/ Twee Pop/ Indie Rock / Indie Surf,06/10,Molly Rankin & Alec O'Hanley,1/1,,,1
Yes,3,Lollipop (Ode to Jim),Alvvays,Alvvays,Antisocialites,2017,Indie Pop/ Jangle Pop/ Dream Pop/ Twee Pop/ Indie Rock / Indie Surf,07/10,Molly Rankin & Alec O'Hanley,1/1,,,1
Yes,3,Already Gone,Alvvays,Alvvays,Antisocialites,2017,Indie Pop/ Jangle Pop/ Dream Pop/ Twee Pop/ Indie Rock / Indie Surf,08/10,Molly Rankin & Alec O'Hanley,1/1,,,1
Yes,3,Saved by a Waif,Alvvays,Alvvays,Antisocialites,2017,Indie Pop/ Jangle Pop/ Dream Pop/ Twee Pop/ Indie Rock / Indie Surf,09/10,Molly Rankin & Alec O'Hanley,1/1,,,1
Yes,3,Forget About Life,Alvvays,Alvvays,Antisocialites,2017,Other,10/10,Molly Rankin & Alec O'Hanley,1/1,,,1
Yes,3,Pharmacist,Alvvays,Alvvays,Blue Rev,2022,Indie Pop/ Shoegaze/ Noise Pop/ Dream Pop/ Jangle Pop/ Twee Pop / Neo-Psychedelia,01/13,Alec O'Hanley & Molly Rankin,1/1,,,1
Yes,3,Easy on Your Own?,Alvvays,Alvvays,Blue Rev,2022,Indie Pop/ Shoegaze/ Noise Pop/ Dream Pop/ Jangle Pop/ Twee Pop / Neo-Psychedelia,02/13,Alec O'Hanley & Molly Rankin,1/1,I dropped out College education's a dull knife If you don't believe in the lettered life Then maybe this is our only try  And how I gauge Whether this is stasis or change Fill out the requirements on the page And burn out before you can get paid  'Cause we're always Crawling in monochromatic hallways Dream we pull a one-eighty some day  If you don't like it well Say it's over well Weekends alone  Ev.r lay back and watch the sunrise? Ever h.ar violins in your mind? You know it's only wind outside,,1
Yes,3,After the Earthquake,Alvvays,Alvvays,Blue Rev,2022,Indie Pop/ Shoegaze/ Noise Pop/ Dream Pop/ Jangle Pop/ Twee Pop / Neo-Psychedelia,03/13,Alec O'Hanley & Molly Rankin,1/1,,,1
Yes,3,Tom Verlaine,Alvvays,Alvvays,Blue Rev,2022,Indie Pop/ Shoegaze/ Noise Pop/ Dream Pop/ Jangle Pop/ Twee Pop / Neo-Psychedelia,04/13,Alec O'Hanley & Molly Rankin,1/1,,,1
Yes,3,Pressed,Alvvays,Alvvays,Blue Rev,2022,Indie Rock,05/13,Alec O'Hanley & Molly Rankin,1/1,,,1
Yes,3,Many Mirrors,Alvvays,Alvvays,Blue Rev,2022,Indie Pop/ Shoegaze/ Noise Pop/ Dream Pop/ Jangle Pop/ Twee Pop / Neo-Psychedelia,06/13,Alec O'Hanley & Molly Rankin,1/1,,,1
Yes,3,Very Online Guy,Alvvays,Alvvays,Blue Rev,2022,Indie Rock,07/13,Alec O'Hanley & Molly Rankin,1/1,,,1
Yes,3,Velveteen,Alvvays,Alvvays,Blue Rev,2022,Indie Pop/ Shoegaze/ Noise Pop/ Dream Pop/ Jangle Pop/ Twee Pop / Neo-Psychedelia,08/13,Alec O'Hanley & Molly Rankin,1/1,,,1
Yes,3,Tile by Tile,Alvvays,Alvvays,Blue Rev,2022,Indie Rock,09/13,Alec O'Hanley & Molly Rankin,1/1,,,1
Yes,3,Pomeranian Spinster,Alvvays,Alvvays,Blue Rev,2022,Indie Rock,10/13,Alec O'Hanley & Molly Rankin,1/1,,,1
Yes,3,Belinda Says,Alvvays,Alvvays,Blue Rev,2022,Indie Pop/ Shoegaze/ Noise Pop/ Dream Pop/ Jangle Pop/ Twee Pop / Neo-Psychedelia,11/13,Alec O'Hanley & Molly Rankin,1/1,,,1
Yes,3,Bored in Bristol,Alvvays,Alvvays,Blue Rev,2022,Indie Pop/ Shoegaze/ Noise Pop/ Dream Pop/ Jangle Pop/ Twee Pop / Neo-Psychedelia,12/13,Alec O'Hanley & Molly Rankin,1/1,,,1
Yes,3,Lottery Noises,Alvvays,Alvvays,Blue Rev,2022,Indie Pop/ Shoegaze/ Noise Pop/ Dream Pop/ Jangle Pop/ Twee Pop / Neo-Psychedelia,13/13,Alec O'Hanley & Molly Rankin,1/1,,,1
Yes,3,Rehab (album version),Amy Winehouse,Amy Winehouse,Back to Black,2006,Soul/ Rhythm / Blues/ Pop Soul/ Jazz Pop/ Neo-Soul / Brill Building,01/10,Amy Winehouse,1/1,,,1
Yes,3,You Know I’m No Good,Amy Winehouse,Amy Winehouse,Back to Black,2006,Soul/ Rhythm / Blues/ Pop Soul/ Jazz Pop/ Neo-Soul / Brill Building,02/10,Amy Winehouse,1/1,,,1
Yes,3,Me & Mr Jones,Amy Winehouse,Amy Winehouse,Back to Black,2006,Soul/ Rhythm / Blues/ Pop Soul/ Jazz Pop/ Neo-Soul / Brill Building,03/10,Amy Winehouse,1/1,,,1
Yes,3,Just Friends,Amy Winehouse,Amy Winehouse,Back to Black,2006,Soul/ Rhythm / Blues/ Pop Soul/ Jazz Pop/ Neo-Soul / Brill Building,04/10,Amy Winehouse,1/1,,,1
Yes,3,Back to Black,Amy Winehouse,Amy Winehouse,Back to Black,2006,Soul/ Rhythm / Blues/ Pop Soul/ Jazz Pop/ Neo-Soul / Brill Building,05/10,Amy Winehouse & Mark Ronson,1/1,,,1
Yes,3,Love Is a Losing Game,Amy Winehouse,Amy Winehouse,Back to Black,2006,Soul/ Rhythm / Blues/ Pop Soul/ Jazz Pop/ Neo-Soul / Brill Building,06/10,Amy Winehouse,1/1,,,1
Yes,3,Tears Dry on Their Own,Amy Winehouse,Amy Winehouse,Back to Black,2006,Soul/ Rhythm / Blues/ Pop Soul/ Jazz Pop/ Neo-Soul / Brill Building,07/10,Amy Winehouse/ Nickolas Ashford & Valerie Simpson,1/1,,,1
Yes,3,Wake Up Alone,Amy Winehouse,Amy Winehouse,Back to Black,2006,Soul/ Rhythm / Blues/ Pop Soul/ Jazz Pop/ Neo-Soul / Brill Building,08/10,Amy Winehouse & Paul O'duffy,1/1,,,1
Yes,3,Some Unholy War,Amy Winehouse,Amy Winehouse,Back to Black,2006,Soul/ Rhythm / Blues/ Pop Soul/ Jazz Pop/ Neo-Soul / Brill Building,09/10,Amy Winehouse,1/1,,,1
Yes,3,He Can Only Hold Her,Amy Winehouse,Amy Winehouse,Back to Black,2006,Soul/ Rhythm / Blues/ Pop Soul/ Jazz Pop/ Neo-Soul / Brill Building,10/10,Amy Winehouse/ Richard Poindexter/ Robert Poindexter & John Harrison,1/1,,,1
Yes,3,Our Day Will Come,Amy Winehouse,Amy Winehouse,Lioness: Hidden Treasures,2011,Soul/ Pop Soul/ Jazz Pop/ Rhythm / Blues/ Brill Building / Bossa nova,01/12,Mort Garson & Bob Hilliard,1/1,,,1
Yes,3,Between the Cheats,Amy Winehouse,Amy Winehouse,Lioness: Hidden Treasures,2011,Soul/ Pop Soul/ Jazz Pop/ Rhythm / Blues/ Brill Building / Bossa nova,02/12,Amy Winehouse & Salaam Remi,1/1,,,1
Yes,3,Tears Dry (original version),Amy Winehouse,Amy Winehouse,Lioness: Hidden Treasures,2011,Soul/ Pop Soul/ Jazz Pop/ Rhythm / Blues/ Brill Building / Bossa nova,03/12,Amy Winehouse/ Nickolas Ashford & Valerie Simpson,1/1,,,1
Yes,3,Will You Still Love Me Tomorrow? (2011),Amy Winehouse,Amy Winehouse,Lioness: Hidden Treasures,2011,Soul/ Pop Soul/ Jazz Pop/ Rhythm / Blues/ Brill Building / Bossa nova,04/12,Gerry Goffin & Carole King,1/1,,,1
Yes,3,Like Smoke (feat. Nas),Amy Winehouse,Amy Winehouse,Lioness: Hidden Treasures,2011,Soul/ Pop Soul/ Jazz Pop/ Rhythm / Blues/ Brill Building / Bossa nova,05/12,Amy Winehouse/ Salaam Remi & Nasir Jones,1/1,,,1
Yes,3,Valerie ('68 version),Amy Winehouse,Amy Winehouse,Lioness: Hidden Treasures,2011,Soul/ Pop Soul/ Jazz Pop/ Rhythm / Blues/ Brill Building / Bossa nova,06/12,Sean Payne/ David McCabe/ Abigail Harding/ Boyan Chowdhury & Russell Pritchard,1/1,,,1
Yes,3,The Girl from Ipanema,Amy Winehouse,Amy Winehouse,Lioness: Hidden Treasures,2011,Soul/ Pop Soul/ Jazz Pop/ Rhythm / Blues/ Brill Building / Bossa nova,07/12,Vinicius de Moraes/ Norman Gimbel & Antônio Carlos Jobim,1/1,,,1
Yes,3,Half Time,Amy Winehouse,Amy Winehouse,Lioness: Hidden Treasures,2011,Soul/ Pop Soul/ Jazz Pop/ Rhythm / Blues/ Brill Building / Bossa nova,08/12,Amy Winehouse & Fin Greenall,1/1,,,1
Yes,3,Wake Up Alone (original recording),Amy Winehouse,Amy Winehouse,Lioness: Hidden Treasures,2011,Soul/ Pop Soul/ Jazz Pop/ Rhythm / Blues/ Brill Building / Bossa nova,09/12,Amy Winehouse & Paul O'duffy,1/1,,,1
Yes,3,Best Friends Right?,Amy Winehouse,Amy Winehouse,Lioness: Hidden Treasures,2011,Soul/ Pop Soul/ Jazz Pop/ Rhythm / Blues/ Brill Building / Bossa nova,10/12,Amy Winehouse,1/1,,,1
Yes,3,Body and Soul (with Tony Bennett),Amy Winehouse / Tony Bennett,Amy Winehouse,Lioness: Hidden Treasures,2011,Soul/ Pop Soul/ Jazz Pop/ Rhythm / Blues/ Brill Building / Bossa nova,11/12,Edward Heyman/ Robert Sour/ Frank Eyton & John W. Green,1/1,,,1
Yes,3,A Song for You,Amy Winehouse,Amy Winehouse,Lioness: Hidden Treasures,2011,Soul/ Pop Soul/ Jazz Pop/ Rhythm / Blues/ Brill Building / Bossa nova,12/12,Leon Russell,1/1,,,1
Yes,3,The Bird,Anderson .Paak,Anderson .Paak,Malibu,2016,R&B/Soul,01/16,,1/1,,1,1
Yes,3,Heart Don't Stand a Chance,Anderson .Paak,Anderson .Paak,Malibu,2016,Neo-Soul/ Psychedelic Soul/ West Coast Hip-Hop / Funk,02/16,,1/1,,,1
Yes,3,The Waters (feat. B.J. the Chicago Kid),Anderson .Paak,Anderson .Paak,Malibu,2016,Neo-Soul/ Psychedelic Soul/ West Coast Hip-Hop / Funk,03/16,,1/1,,,1
Yes,3,The Season / Carry Me,Anderson .Paak,Anderson .Paak,Malibu,2016,Neo-Soul/ Psychedelic Soul/ West Coast Hip-Hop / Funk,04/16,,1/1,,,1
Yes,3,Put Me Thru,Anderson .Paak,Anderson .Paak,Malibu,2016,Neo-Soul/ Psychedelic Soul/ West Coast Hip-Hop / Funk,05/16,,1/1,,,1
Yes,3,Am I Wrong (feat. ScHoolboy Q),Anderson .Paak,Anderson .Paak,Malibu,2016,Neo-Soul/ Psychedelic Soul/ West Coast Hip-Hop / Funk,06/16,,1/1,,,1
Yes,3,Without You (feat. Rapsody),Anderson .Paak,Anderson .Paak,Malibu,2016,Neo-Soul/ Psychedelic Soul/ West Coast Hip-Hop / Funk,07/16,,1/1,,,1
Yes,3,Parking Lot,Anderson .Paak,Anderson .Paak,Malibu,2016,Neo-Soul/ Psychedelic Soul/ West Coast Hip-Hop / Funk,08/16,,1/1,,,1
Yes,3,Lite Weight (feat. The Free National United Fellowship Choir),Anderson .Paak,Anderson .Paak,Malibu,2016,Neo-Soul/ Psychedelic Soul/ West Coast Hip-Hop / Funk,09/16,,1/1,,,1
Yes,3,Room in Here (feat. The Game / Sonyae Elise),Anderson .Paak,Anderson .Paak,Malibu,2016,R&B/Soul,10/16,,1/1,,,1
Yes,3,Water Fall,Anderson .Paak,Anderson .Paak,Malibu,2016,Neo-Soul/ Psychedelic Soul/ West Coast Hip-Hop / Funk,11/16,,1/1,,,1
Yes,3,Your Prime,Anderson .Paak,Anderson .Paak,Malibu,2016,Neo-Soul/ Psychedelic Soul/ West Coast Hip-Hop / Funk,12/16,,1/1,,,1
Yes,3,Come Down,Anderson .Paak,Anderson .Paak,Malibu,2016,Neo-Soul/ Psychedelic Soul/ West Coast Hip-Hop / Funk,13/16,,1/1,,,1
Yes,3,Silicon Valley,Anderson .Paak,Anderson .Paak,Malibu,2016,Neo-Soul/ Psychedelic Soul/ West Coast Hip-Hop / Funk,14/16,,1/1,,,1
Yes,3,Celebrate,Anderson .Paak,Anderson .Paak,Malibu,2016,Neo-Soul/ Psychedelic Soul/ West Coast Hip-Hop / Funk,15/16,,1/1,,,1
Yes,3,The Dreamer (feat. Talib Kweli / Timan Family Choir),Anderson .Paak,Anderson .Paak,Malibu,2016,Neo-Soul/ Psychedelic Soul/ West Coast Hip-Hop / Funk,16/16,,1/1,,,1
Yes,3,Old Flame,Arcade Fire,Arcade Fire,Arcade Fire - EP,2003,Indie Rock/ Art Rock/ Chamber Pop / Indie Pop,01/07,Arcade Fire,1/1,,,1
Yes,3,I’m Sleeping in a Submarine,Arcade Fire,Arcade Fire,Arcade Fire - EP,2003,Indie Rock/ Art Rock/ Chamber Pop / Indie Pop,02/07,Arcade Fire,1/1,,,1
Yes,3,No Cars Go,Arcade Fire,Arcade Fire,Arcade Fire - EP,2003,Indie Rock/ Art Rock/ Chamber Pop / Indie Pop,03/07,Arcade Fire,1/1,,,1
